FIPS Code,State/Area,Year,Month,Civilian_Noninst_Pop,Labor_Force,Employed,Unemployed,Unemployment_Rate
34,New Jersey,2014,5,"6,991,097","4,486,012","4,183,785","302,227",6.7
35,New Mexico,2014,5,"1,603,986","929,764","867,859","61,905",6.7
36,New York,2014,5,"15,683,972","9,521,136","8,909,964","611,172",6.4
51000,New York city,2014,5,"6,769,395","4,088,604","3,789,417","299,187",7.3
37,North Carolina,2014,5,"7,673,860","4,691,864","4,399,972","291,892",6.2
38,North Dakota,2014,5,"568,877","407,697","397,170","10,527",2.6
39,Ohio,2014,5,"9,091,567","5,696,376","5,358,794","337,582",5.9
40,Oklahoma,2014,5,"2,941,732","1,790,090","1,711,113","78,977",4.4
41,Oregon,2014,5,"3,157,729","1,945,984","1,813,583","132,401",6.8
42,Pennsylvania,2014,5,"10,201,740","6,385,963","5,997,076","388,887",6.1
44,Rhode Island,2014,5,"853,265","556,598","511,878","44,720",8
45,South Carolina,2014,5,"3,750,621","2,210,478","2,075,727","134,751",6.1
46,South Dakota,2014,5,"643,158","449,972","434,863","15,109",3.4
47,Tennessee,2014,5,"5,102,669","3,036,563","2,832,484","204,079",6.7
48,Texas,2014,5,"20,029,222","12,990,622","12,302,615","688,007",5.3
49,Utah,2014,5,"2,093,891","1,409,831","1,359,074","50,757",3.6
50,Vermont,2014,5,"513,384","348,496","334,560","13,936",4
51,Virginia,2014,5,"6,432,887","4,267,161","4,043,979","223,182",5.2
53,Washington,2014,5,"5,509,350","3,478,313","3,270,893","207,420",6
54,West Virginia,2014,5,"1,485,131","795,967","743,871","52,096",6.5
55,Wisconsin,2014,5,"4,523,688","3,072,776","2,904,115","168,661",5.5
56,Wyoming,2014,5,"449,389","302,688","289,475","13,213",4.4
1,Alabama,2014,6,"3,781,842","2,164,102","2,016,249","147,853",6.8
2,Alaska,2014,6,"540,093","364,977","339,893","25,084",6.9
4,Arizona,2014,6,"5,172,489","3,110,915","2,899,220","211,695",6.8
5,Arkansas,2014,6,"2,286,089","1,324,928","1,247,064","77,864",5.9
6,California,2014,6,"29,944,683","18,656,005","17,238,675","1,417,330",7.6
37,Los Angeles County,2014,6,"7,936,313","4,979,468","4,568,321","411,147",8.3
8,Colorado,2014,6,"4,136,443","2,800,957","2,661,226","139,731",5
9,Connecticut,2014,6,"2,867,060","1,887,936","1,762,463","125,473",6.6
10,Delaware,2014,6,"736,544","452,472","426,731","25,741",5.7
11,District of Columbia,2014,6,"547,298","378,844","349,461","29,383",7.8
12,Florida,2014,6,"15,926,650","9,543,064","8,923,099","619,965",6.5
13,Georgia,2014,6,"7,646,501","4,748,412","4,401,903","346,509",7.3
15,Hawaii,2014,6,"1,079,608","664,120","635,619","28,501",4.3
16,Idaho,2014,6,"1,225,357","772,518","741,711","30,807",4
17,Illinois,2014,6,"10,048,895","6,510,457","6,043,882","466,575",7.2
18,Indiana,2014,6,"5,092,587","3,228,715","3,035,235","193,480",6
19,Iowa,2014,6,"2,419,419","1,699,665","1,626,906","72,759",4.3
20,Kansas,2014,6,"2,193,633","1,495,152","1,427,461","67,691",4.5
21,Kentucky,2014,6,"3,426,320","2,008,207","1,877,753","130,454",6.5
22,Louisiana,2014,6,"3,545,128","2,136,367","2,004,372","131,995",6.2
23,Maine,2014,6,"1,089,198","698,129","659,052","39,077",5.6
24,Maryland,2014,6,"4,668,668","3,122,644","2,942,245","180,399",5.8
25,Massachusetts,2014,6,"5,460,196","3,562,788","3,356,523","206,265",5.8
26,Michigan,2014,6,"7,858,371","4,760,581","4,410,586","349,995",7.4
27,Minnesota,2014,6,"4,250,635","2,978,678","2,851,608","127,070",4.3
28,Mississippi,2014,6,"2,271,966","1,242,518","1,146,590","95,928",7.7
29,Missouri,2014,6,"4,711,311","3,030,914","2,843,247","187,667",6.2
30,Montana,2014,6,"806,454","512,539","488,704","23,835",4.7
31,Nebraska,2014,6,"1,430,764","1,012,254","978,935","33,319",3.3
32,Nevada,2014,6,"2,189,378","1,377,865","1,264,946","112,919",8.2
33,New Hampshire,2014,6,"1,083,232","742,605","710,355","32,250",4.3
34,New Jersey,2014,6,"6,992,775","4,490,716","4,191,512","299,204",6.7
35,New Mexico,2014,6,"1,604,201","930,470","868,766","61,704",6.6
36,New York,2014,6,"15,688,127","9,512,596","8,914,743","597,853",6.3
51000,New York city,2014,6,"6,772,382","4,088,525","3,797,541","290,984",7.1
37,North Carolina,2014,6,"7,681,488","4,696,574","4,406,318","290,256",6.2
38,North Dakota,2014,6,"569,849","408,963","398,374","10,589",2.6
39,Ohio,2014,6,"9,094,839","5,704,592","5,372,122","332,470",5.8
40,Oklahoma,2014,6,"2,943,814","1,791,491","1,714,066","77,425",4.3
41,Oregon,2014,6,"3,160,985","1,948,765","1,818,552","130,213",6.7
42,Pennsylvania,2014,6,"10,204,125","6,382,223","6,001,094","381,129",6
44,Rhode Island,2014,6,"853,551","556,619","513,087","43,532",7.8
45,South Carolina,2014,6,"3,755,399","2,216,695","2,078,892","137,803",6.2
46,South Dakota,2014,6,"643,580","450,202","435,243","14,959",3.3
47,Tennessee,2014,6,"5,106,517","3,036,228","2,832,894","203,334",6.7
48,Texas,2014,6,"20,063,200","13,005,331","12,325,395","679,936",5.2
49,Utah,2014,6,"2,096,947","1,412,233","1,361,525","50,708",3.6
50,Vermont,2014,6,"513,456","348,595","334,637","13,958",4
51,Virginia,2014,6,"6,437,866","4,265,150","4,044,124","221,026",5.2
53,Washington,2014,6,"5,516,406","3,484,570","3,278,515","206,055",5.9
54,West Virginia,2014,6,"1,485,005","794,976","743,439","51,537",6.5
55,Wisconsin,2014,6,"4,525,650","3,074,787","2,909,425","165,362",5.4
56,Wyoming,2014,6,"449,410","302,902","289,593","13,309",4.4
1,Alabama,2014,7,"3,783,338","2,163,245","2,017,648","145,597",6.7
2,Alaska,2014,7,"540,362","364,744","339,820","24,924",6.8
4,Arizona,2014,7,"5,180,459","3,118,643","2,908,222","210,421",6.7
5,Arkansas,2014,7,"2,287,037","1,326,166","1,249,184","76,982",5.8
6,California,2014,7,"29,973,268","18,677,566","17,279,967","1,397,599",7.5
37,Los Angeles County,2014,7,"7,941,258","4,986,277","4,579,294","406,983",8.2
8,Colorado,2014,7,"4,143,100","2,802,732","2,669,021","133,711",4.8
9,Connecticut,2014,7,"2,868,086","1,891,461","1,767,363","124,098",6.6
10,Delaware,2014,7,"737,354","453,608","428,207","25,401",5.6
11,District of Columbia,2014,7,"548,009","380,511","351,174","29,337",7.7
12,Florida,2014,7,"15,949,789","9,553,381","8,941,700","611,681",6.4
13,Georgia,2014,7,"7,654,601","4,748,222","4,405,529","342,693",7.2
15,Hawaii,2014,7,"1,080,312","664,779","636,723","28,056",4.2
16,Idaho,2014,7,"1,226,932","774,415","743,273","31,142",4
17,Illinois,2014,7,"10,050,873","6,506,321","6,053,007","453,314",7
18,Indiana,2014,7,"5,095,338","3,230,459","3,039,980","190,479",5.9
19,Iowa,2014,7,"2,420,807","1,701,256","1,628,984","72,272",4.2
20,Kansas,2014,7,"2,194,773","1,494,899","1,427,996","66,903",4.5
21,Kentucky,2014,7,"3,427,780","2,002,336","1,877,122","125,214",6.3
22,Louisiana,2014,7,"3,547,016","2,146,989","2,010,030","136,959",6.4
23,Maine,2014,7,"1,089,642","697,406","659,150","38,256",5.5
24,Maryland,2014,7,"4,671,342","3,124,415","2,946,042","178,373",5.7
25,Massachusetts,2014,7,"5,465,033","3,570,532","3,366,302","204,230",5.7
26,Michigan,2014,7,"7,861,502","4,760,410","4,419,845","340,565",7.2
27,Minnesota,2014,7,"4,253,663","2,982,337","2,858,156","124,181",4.2
28,Mississippi,2014,7,"2,272,687","1,241,849","1,147,388","94,461",7.6
29,Missouri,2014,7,"4,713,419","3,032,475","2,848,329","184,146",6.1
30,Montana,2014,7,"807,113","512,909","489,212","23,697",4.6
31,Nebraska,2014,7,"1,431,772","1,011,874","979,130","32,744",3.2
32,Nevada,2014,7,"2,192,599","1,379,296","1,268,140","111,156",8.1
33,New Hampshire,2014,7,"1,084,021","743,222","711,566","31,656",4.3
34,New Jersey,2014,7,"6,994,592","4,496,114","4,198,635","297,479",6.6
35,New Mexico,2014,7,"1,604,489","931,549","870,102","61,447",6.6
36,New York,2014,7,"15,692,523","9,506,832","8,921,190","585,642",6.2
51000,New York city,2014,7,"6,775,350","4,089,108","3,806,182","282,926",6.9
37,North Carolina,2014,7,"7,689,781","4,701,014","4,412,779","288,235",6.1
38,North Dakota,2014,7,"570,852","410,272","399,572","10,700",2.6
39,Ohio,2014,7,"9,098,363","5,714,956","5,387,836","327,120",5.7
40,Oklahoma,2014,7,"2,945,898","1,794,276","1,718,123","76,153",4.2
41,Oregon,2014,7,"3,164,306","1,951,938","1,823,499","128,439",6.6
42,Pennsylvania,2014,7,"10,206,633","6,380,460","6,007,565","372,895",5.8
44,Rhode Island,2014,7,"853,852","556,618","514,189","42,429",7.6
45,South Carolina,2014,7,"3,759,963","2,223,807","2,082,702","141,105",6.3
46,South Dakota,2014,7,"644,042","450,600","435,765","14,835",3.3
47,Tennessee,2014,7,"5,110,481","3,037,420","2,835,451","201,969",6.6
48,Texas,2014,7,"20,097,595","13,020,533","12,348,864","671,669",5.2
49,Utah,2014,7,"2,100,046","1,415,313","1,364,434","50,879",3.6
50,Vermont,2014,7,"513,527","348,732","334,745","13,987",4
51,Virginia,2014,7,"6,443,321","4,261,973","4,043,653","218,320",5.1
53,Washington,2014,7,"5,523,748","3,493,179","3,287,937","205,242",5.9
54,West Virginia,2014,7,"1,484,885","794,363","743,221","51,142",6.4
55,Wisconsin,2014,7,"4,527,717","3,077,724","2,915,883","161,841",5.3
56,Wyoming,2014,7,"449,473","303,175","289,739","13,436",4.4
1,Alabama,2014,8,"3,785,171","2,162,943","2,019,514","143,429",6.6
2,Alaska,2014,8,"540,603","364,445","339,777","24,668",6.8
4,Arizona,2014,8,"5,189,451","3,127,937","2,918,301","209,636",6.7
5,Arkansas,2014,8,"2,288,351","1,328,224","1,251,928","76,296",5.7
6,California,2014,8,"30,003,777","18,704,813","17,324,005","1,380,808",7.4
37,Los Angeles County,2014,8,"7,946,144","4,993,737","4,590,239","403,498",8.1
8,Colorado,2014,8,"4,151,522","2,805,239","2,676,304","128,935",4.6
9,Connecticut,2014,8,"2,868,777","1,894,819","1,771,979","122,840",6.5
10,Delaware,2014,8,"738,197","454,713","429,692","25,021",5.5
11,District of Columbia,2014,8,"548,906","382,074","352,769","29,305",7.7
12,Florida,2014,8,"15,979,383","9,565,595","8,961,454","604,141",6.3
13,Georgia,2014,8,"7,664,292","4,748,449","4,410,760","337,689",7.1
15,Hawaii,2014,8,"1,080,863","665,410","637,809","27,601",4.1
16,Idaho,2014,8,"1,228,689","776,184","744,890","31,294",4
17,Illinois,2014,8,"10,052,122","6,505,638","6,063,338","442,300",6.8
18,Indiana,2014,8,"5,097,721","3,233,023","3,044,917","188,106",5.8
19,Iowa,2014,8,"2,422,082","1,702,696","1,630,943","71,753",4.2
20,Kansas,2014,8,"2,195,906","1,494,750","1,428,614","66,136",4.4
21,Kentucky,2014,8,"3,429,552","1,997,344","1,876,646","120,698",6
22,Louisiana,2014,8,"3,549,310","2,157,540","2,015,914","141,626",6.6
23,Maine,2014,8,"1,089,878","696,893","659,284","37,609",5.4
24,Maryland,2014,8,"4,674,244","3,126,888","2,950,361","176,527",5.6
25,Massachusetts,2014,8,"5,469,190","3,580,091","3,377,865","202,226",5.6
26,Michigan,2014,8,"7,864,342","4,761,597","4,429,841","331,756",7
27,Minnesota,2014,8,"4,256,649","2,985,812","2,863,719","122,093",4.1
28,Mississippi,2014,8,"2,273,462","1,241,705","1,148,638","93,067",7.5
29,Missouri,2014,8,"4,715,848","3,035,691","2,854,353","181,338",6
30,Montana,2014,8,"807,887","513,167","489,580","23,587",4.6
31,Nebraska,2014,8,"1,432,717","1,011,897","979,646","32,251",3.2
32,Nevada,2014,8,"2,196,560","1,381,318","1,271,663","109,655",7.9
33,New Hampshire,2014,8,"1,084,602","744,071","712,953","31,118",4.2
34,New Jersey,2014,8,"6,997,054","4,502,037","4,205,182","296,855",6.6
35,New Mexico,2014,8,"1,605,258","932,840","871,735","61,105",6.6
36,New York,2014,8,"15,696,944","9,505,320","8,929,372","575,948",6.1
51000,New York city,2014,8,"6,777,528","4,091,325","3,815,153","276,172",6.8
37,North Carolina,2014,8,"7,699,524","4,705,145","4,419,198","285,947",6.1
38,North Dakota,2014,8,"571,840","411,625","400,807","10,818",2.6
39,Ohio,2014,8,"9,102,012","5,726,029","5,404,261","321,768",5.6
40,Oklahoma,2014,8,"2,948,530","1,798,094","1,722,930","75,164",4.2
41,Oregon,2014,8,"3,168,976","1,955,313","1,828,180","127,133",6.5
42,Pennsylvania,2014,8,"10,209,072","6,382,229","6,016,409","365,820",5.7
44,Rhode Island,2014,8,"854,131","556,677","515,271","41,406",7.4
45,South Carolina,2014,8,"3,765,513","2,231,509","2,087,391","144,118",6.5
46,South Dakota,2014,8,"644,458","451,166","436,382","14,784",3.3
47,Tennessee,2014,8,"5,115,278","3,040,492","2,840,279","200,213",6.6
48,Texas,2014,8,"20,135,749","13,036,080","12,373,428","662,652",5.1
49,Utah,2014,8,"2,103,664","1,418,964","1,367,794","51,170",3.6
50,Vermont,2014,8,"513,704","348,863","334,843","14,020",4
51,Virginia,2014,8,"6,448,300","4,258,573","4,043,065","215,508",5.1
53,Washington,2014,8,"5,532,478","3,503,437","3,298,328","205,109",5.9
54,West Virginia,2014,8,"1,484,685","794,272","743,335","50,937",6.4
55,Wisconsin,2014,8,"4,529,784","3,081,114","2,922,633","158,481",5.1
56,Wyoming,2014,8,"449,719","303,393","289,922","13,471",4.4
1,Alabama,2014,9,"3,787,004","2,162,865","2,021,615","141,250",6.5
2,Alaska,2014,9,"540,851","364,135","339,845","24,290",6.7
4,Arizona,2014,9,"5,198,387","3,138,216","2,929,099","209,117",6.7
5,Arkansas,2014,9,"2,289,722","1,330,805","1,255,079","75,726",5.7
6,California,2014,9,"30,034,552","18,735,234","17,369,795","1,365,439",7.3
37,Los Angeles County,2014,9,"7,951,022","5,001,208","4,600,980","400,228",8
8,Colorado,2014,9,"4,159,972","2,808,186","2,682,837","125,349",4.5
9,Connecticut,2014,9,"2,869,566","1,897,546","1,776,030","121,516",6.4
10,Delaware,2014,9,"739,121","455,690","431,084","24,606",5.4
11,District of Columbia,2014,9,"549,798","383,397","354,127","29,270",7.6
12,Florida,2014,9,"16,009,146","9,577,872","8,980,727","597,145",6.2
13,Georgia,2014,9,"7,674,134","4,748,685","4,416,904","331,781",7
15,Hawaii,2014,9,"1,081,629","666,039","638,866","27,173",4.1
16,Idaho,2014,9,"1,230,456","777,919","746,662","31,257",4
17,Illinois,2014,9,"10,053,396","6,506,203","6,073,599","432,604",6.6
18,Indiana,2014,9,"5,100,064","3,237,161","3,050,703","186,458",5.8
19,Iowa,2014,9,"2,423,284","1,704,150","1,633,086","71,064",4.2
20,Kansas,2014,9,"2,197,146","1,494,751","1,429,313","65,438",4.4
21,Kentucky,2014,9,"3,431,380","1,993,235","1,876,403","116,832",5.9
22,Louisiana,2014,9,"3,551,647","2,166,638","2,021,167","145,471",6.7
23,Maine,2014,9,"1,090,164","696,540","659,456","37,084",5.3
24,Maryland,2014,9,"4,677,269","3,129,613","2,954,694","174,919",5.6
25,Massachusetts,2014,9,"5,473,295","3,590,220","3,390,213","200,007",5.6
26,Michigan,2014,9,"7,867,142","4,763,243","4,439,814","323,429",6.8
27,Minnesota,2014,9,"4,259,600","2,988,734","2,868,043","120,691",4
28,Mississippi,2014,9,"2,274,286","1,241,870","1,150,211","91,659",7.4
29,Missouri,2014,9,"4,718,289","3,039,992","2,860,932","179,060",5.9
30,Montana,2014,9,"808,672","513,367","489,884","23,483",4.6
31,Nebraska,2014,9,"1,433,715","1,012,111","980,321","31,790",3.1
32,Nevada,2014,9,"2,200,552","1,383,739","1,275,356","108,383",7.8
33,New Hampshire,2014,9,"1,085,155","745,108","714,436","30,672",4.1
34,New Jersey,2014,9,"6,999,488","4,507,583","4,211,077","296,506",6.6
35,New Mexico,2014,9,"1,606,059","934,149","873,427","60,722",6.5
36,New York,2014,9,"15,701,231","9,507,458","8,938,865","568,593",6
51000,New York city,2014,9,"6,779,751","4,094,623","3,823,550","271,073",6.6
37,North Carolina,2014,9,"7,709,434","4,709,906","4,426,731","283,175",6
38,North Dakota,2014,9,"572,863","412,889","401,994","10,895",2.6
39,Ohio,2014,9,"9,105,659","5,735,306","5,419,107","316,199",5.5
40,Oklahoma,2014,9,"2,951,189","1,802,468","1,728,111","74,357",4.1
41,Oregon,2014,9,"3,173,535","1,958,331","1,832,536","125,795",6.4
42,Pennsylvania,2014,9,"10,211,398","6,387,480","6,026,772","360,708",5.6
44,Rhode Island,2014,9,"854,394","556,814","516,395","40,419",7.3
45,South Carolina,2014,9,"3,771,261","2,239,247","2,092,822","146,425",6.5
46,South Dakota,2014,9,"644,895","451,792","437,009","14,783",3.3
47,Tennessee,2014,9,"5,120,089","3,045,235","2,846,964","198,271",6.5
48,Texas,2014,9,"20,174,227","13,050,337","12,398,563","651,774",5
49,Utah,2014,9,"2,107,319","1,422,899","1,371,451","51,448",3.6
50,Vermont,2014,9,"513,902","348,966","334,944","14,022",4
51,Virginia,2014,9,"6,453,876","4,255,711","4,042,931","212,780",5
53,Washington,2014,9,"5,541,439","3,513,688","3,308,405","205,283",5.8
54,West Virginia,2014,9,"1,484,517","794,534","743,734","50,800",6.4
55,Wisconsin,2014,9,"4,531,863","3,084,262","2,928,668","155,594",5
56,Wyoming,2014,9,"449,959","303,460","290,127","13,333",4.4
1,Alabama,2014,10,"3,788,819","2,162,682","2,023,989","138,693",6.4
2,Alaska,2014,10,"541,178","363,829","340,035","23,794",6.5
4,Arizona,2014,10,"5,207,290","3,147,375","2,939,396","207,979",6.6
5,Arkansas,2014,10,"2,291,014","1,333,104","1,258,078","75,026",5.6
6,California,2014,10,"30,065,291","18,760,622","17,413,762","1,346,860",7.2
37,Los Angeles County,2014,10,"7,955,896","5,006,179","4,610,325","395,854",7.9
8,Colorado,2014,10,"4,168,412","2,810,762","2,688,227","122,535",4.4
9,Connecticut,2014,10,"2,870,249","1,899,432","1,779,699","119,733",6.3
10,Delaware,2014,10,"739,991","456,448","432,329","24,119",5.3
11,District of Columbia,2014,10,"550,691","384,299","355,165","29,134",7.6
12,Florida,2014,10,"16,038,837","9,586,098","8,996,931","589,167",6.1
13,Georgia,2014,10,"7,684,016","4,747,387","4,422,548","324,839",6.8
15,Hawaii,2014,10,"1,082,361","666,609","639,868","26,741",4
16,Idaho,2014,10,"1,232,213","779,643","748,640","31,003",4
17,Illinois,2014,10,"10,054,590","6,504,445","6,081,936","422,509",6.5
18,Indiana,2014,10,"5,102,418","3,241,264","3,056,667","184,597",5.7
19,Iowa,2014,10,"2,424,508","1,705,341","1,635,343","69,998",4.1
20,Kansas,2014,10,"2,198,312","1,494,702","1,429,984","64,718",4.3
21,Kentucky,2014,10,"3,433,119","1,989,610","1,876,386","113,224",5.7
22,Louisiana,2014,10,"3,553,983","2,172,611","2,024,800","147,811",6.8
23,Maine,2014,10,"1,090,411","696,052","659,532","36,520",5.2
24,Maryland,2014,10,"4,680,246","3,131,723","2,958,485","173,238",5.5
25,Massachusetts,2014,10,"5,477,355","3,598,416","3,401,460","196,956",5.5
26,Michigan,2014,10,"7,869,825","4,763,011","4,448,646","314,365",6.6
27,Minnesota,2014,10,"4,262,535","2,990,545","2,871,022","119,523",4
28,Mississippi,2014,10,"2,275,099","1,242,310","1,152,316","89,994",7.2
29,Missouri,2014,10,"4,720,710","3,044,054","2,867,348","176,706",5.8
30,Montana,2014,10,"809,429","513,525","490,239","23,286",4.5
31,Nebraska,2014,10,"1,434,661","1,012,100","980,917","31,183",3.1
32,Nevada,2014,10,"2,204,509","1,385,877","1,278,928","106,949",7.7
33,New Hampshire,2014,10,"1,085,738","746,217","715,986","30,231",4.1
34,New Jersey,2014,10,"7,001,795","4,510,847","4,215,767","295,080",6.5
35,New Mexico,2014,10,"1,606,810","935,256","874,941","60,315",6.4
36,New York,2014,10,"15,705,381","9,510,169","8,948,744","561,425",5.9
51000,New York city,2014,10,"6,781,906","4,097,501","3,830,840","266,661",6.5
37,North Carolina,2014,10,"7,719,350","4,715,147","4,435,823","279,324",5.9
38,North Dakota,2014,10,"573,868","413,859","402,968","10,891",2.6
39,Ohio,2014,10,"9,109,182","5,740,022","5,429,896","310,126",5.4
40,Oklahoma,2014,10,"2,953,863","1,806,752","1,733,263","73,489",4.1
41,Oregon,2014,10,"3,178,139","1,960,334","1,836,625","123,709",6.3
42,Pennsylvania,2014,10,"10,213,628","6,393,131","6,036,120","357,011",5.6
44,Rhode Island,2014,10,"854,669","556,941","517,546","39,395",7.1
45,South Carolina,2014,10,"3,776,999","2,245,849","2,098,372","147,477",6.6
46,South Dakota,2014,10,"645,311","452,319","437,549","14,770",3.3
47,Tennessee,2014,10,"5,124,892","3,049,884","2,854,160","195,724",6.4
48,Texas,2014,10,"20,212,629","13,058,380","12,420,918","637,462",4.9
49,Utah,2014,10,"2,110,926","1,426,616","1,375,102","51,514",3.6
50,Vermont,2014,10,"514,074","348,999","335,064","13,935",4
51,Virginia,2014,10,"6,459,517","4,252,749","4,042,841","209,908",4.9
53,Washington,2014,10,"5,550,339","3,521,452","3,316,839","204,613",5.8
54,West Virginia,2014,10,"1,484,350","794,725","744,126","50,599",6.4
55,Wisconsin,2014,10,"4,533,838","3,086,117","2,933,222","152,895",5
56,Wyoming,2014,10,"450,204","303,319","290,316","13,003",4.3
1,Alabama,2014,11,"3,790,314","2,162,723","2,026,910","135,813",6.3
2,Alaska,2014,11,"541,342","363,530","340,262","23,268",6.4
4,Arizona,2014,11,"5,215,731","3,153,926","2,947,951","205,975",6.5
5,Arkansas,2014,11,"2,292,159","1,334,565","1,260,362","74,203",5.6
6,California,2014,11,"30,094,154","18,775,765","17,451,977","1,323,788",7.1
37,Los Angeles County,2014,11,"7,960,531","5,006,793","4,616,746","390,047",7.8
8,Colorado,2014,11,"4,176,464","2,811,968","2,691,945","120,023",4.3
9,Connecticut,2014,11,"2,870,767","1,900,520","1,783,052","117,468",6.2
10,Delaware,2014,11,"740,761","457,025","433,436","23,589",5.2
11,District of Columbia,2014,11,"551,508","384,899","356,027","28,872",7.5
12,Florida,2014,11,"16,066,665","9,588,482","9,008,617","579,865",6
13,Georgia,2014,11,"7,693,498","4,744,010","4,426,681","317,329",6.7
15,Hawaii,2014,11,"1,082,878","667,024","640,728","26,296",3.9
16,Idaho,2014,11,"1,233,894","781,294","750,676","30,618",3.9
17,Illinois,2014,11,"10,055,199","6,498,807","6,086,861","411,946",6.3
18,Indiana,2014,11,"5,104,411","3,243,507","3,061,704","181,803",5.6
19,Iowa,2014,11,"2,425,484","1,705,842","1,637,265","68,577",4
20,Kansas,2014,11,"2,199,173","1,494,484","1,430,308","64,176",4.3
21,Kentucky,2014,11,"3,434,586","1,986,279","1,876,349","109,930",5.5
22,Louisiana,2014,11,"3,555,955","2,174,782","2,026,322","148,460",6.8
23,Maine,2014,11,"1,090,608","695,222","659,414","35,808",5.2
24,Maryland,2014,11,"4,682,816","3,132,751","2,961,418","171,333",5.5
25,Massachusetts,2014,11,"5,481,096","3,602,853","3,409,823","193,030",5.4
26,Michigan,2014,11,"7,871,987","4,759,649","4,455,559","304,090",6.4
27,Minnesota,2014,11,"4,265,112","2,991,030","2,872,957","118,073",3.9
28,Mississippi,2014,11,"2,275,694","1,243,119","1,155,075","88,044",7.1
29,Missouri,2014,11,"4,722,848","3,047,123","2,872,738","174,385",5.7
30,Montana,2014,11,"810,110","513,751","490,786","22,965",4.5
31,Nebraska,2014,11,"1,435,461","1,011,615","981,159","30,456",3
32,Nevada,2014,11,"2,208,283","1,387,386","1,282,078","105,308",7.6
33,New Hampshire,2014,11,"1,086,240","747,167","717,428","29,739",4
34,New Jersey,2014,11,"7,003,683","4,510,783","4,218,647","292,136",6.5
35,New Mexico,2014,11,"1,607,419","936,040","876,027","60,013",6.4
36,New York,2014,11,"15,708,471","9,512,399","8,958,578","553,821",5.8
51000,New York city,2014,11,"6,783,850","4,099,323","3,836,889","262,434",6.4
37,North Carolina,2014,11,"7,728,302","4,719,503","4,444,742","274,761",5.8
38,North Dakota,2014,11,"574,811","414,357","403,536","10,821",2.6
39,Ohio,2014,11,"9,111,983","5,738,510","5,434,432","304,078",5.3
40,Oklahoma,2014,11,"2,956,288","1,810,599","1,737,920","72,679",4
41,Oregon,2014,11,"3,182,459","1,960,742","1,840,037","120,705",6.2
42,Pennsylvania,2014,11,"10,215,030","6,396,471","6,042,204","354,267",5.5
44,Rhode Island,2014,11,"854,868","557,010","518,689","38,321",6.9
45,South Carolina,2014,11,"3,782,606","2,250,477","2,103,434","147,043",6.5
46,South Dakota,2014,11,"645,664","452,605","437,918","14,687",3.2
47,Tennessee,2014,11,"5,129,292","3,052,910","2,860,333","192,577",6.3
48,Texas,2014,11,"20,249,578","13,057,664","12,436,708","620,956",4.8
49,Utah,2014,11,"2,114,402","1,429,762","1,378,419","51,343",3.6
50,Vermont,2014,11,"514,237","348,937","335,207","13,730",3.9
51,Virginia,2014,11,"6,463,917","4,249,011","4,042,113","206,898",4.9
53,Washington,2014,11,"5,558,599","3,525,535","3,323,022","202,513",5.7
54,West Virginia,2014,11,"1,484,048","794,615","744,200","50,415",6.3
55,Wisconsin,2014,11,"4,535,533","3,085,929","2,935,868","150,061",4.9
56,Wyoming,2014,11,"450,360","302,997","290,435","12,562",4.1
1,Alabama,2014,12,"3,791,522","2,163,996","2,030,603","133,393",6.2
2,Alaska,2014,12,"541,292","363,338","340,470","22,868",6.3
4,Arizona,2014,12,"5,223,652","3,158,664","2,954,989","203,675",6.4
5,Arkansas,2014,12,"2,293,069","1,335,449","1,261,924","73,525",5.5
6,California,2014,12,"30,119,935","18,785,368","17,484,592","1,300,776",6.9
37,Los Angeles County,2014,12,"7,965,412","5,004,957","4,620,879","384,078",7.7
8,Colorado,2014,12,"4,183,994","2,812,244","2,694,387","117,857",4.2
9,Connecticut,2014,12,"2,871,003","1,901,233","1,786,010","115,223",6.1
10,Delaware,2014,12,"741,480","457,575","434,437","23,138",5.1
11,District of Columbia,2014,12,"552,302","385,365","356,775","28,590",7.4
12,Florida,2014,12,"16,093,012","9,588,236","9,017,099","571,137",6
13,Georgia,2014,12,"7,702,197","4,740,275","4,429,609","310,666",6.6
15,Hawaii,2014,12,"1,083,135","667,398","641,508","25,890",3.9
16,Idaho,2014,12,"1,235,428","783,031","752,712","30,319",3.9
17,Illinois,2014,12,"10,055,054","6,492,057","6,089,359","402,698",6.2
18,Indiana,2014,12,"5,106,016","3,243,867","3,065,804","178,063",5.5
19,Iowa,2014,12,"2,426,356","1,705,596","1,638,437","67,159",3.9
20,Kansas,2014,12,"2,199,786","1,494,280","1,430,176","64,104",4.3
21,Kentucky,2014,12,"3,435,694","1,983,555","1,876,205","107,350",5.4
22,Louisiana,2014,12,"3,557,592","2,174,213","2,026,255","147,958",6.8
23,Maine,2014,12,"1,090,665","694,247","659,254","34,993",5
24,Maryland,2014,12,"4,684,903","3,133,445","2,963,878","169,567",5.4
25,Massachusetts,2014,12,"5,484,347","3,603,769","3,414,729","189,040",5.2
26,Michigan,2014,12,"7,873,568","4,754,985","4,461,008","293,977",6.2
27,Minnesota,2014,12,"4,267,379","2,991,295","2,874,858","116,437",3.9
28,Mississippi,2014,12,"2,276,091","1,244,773","1,158,482","86,291",6.9
29,Missouri,2014,12,"4,724,514","3,049,812","2,877,073","172,739",5.7
30,Montana,2014,12,"810,716","514,253","491,643","22,610",4.4
31,Nebraska,2014,12,"1,436,119","1,010,872","980,970","29,902",3
